system:index,area_m2,.geo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336787,13948.39807,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[77.79715787671657,12.965384495697055],[77.79715787671657,12.964576011941347],[77.7966188875461,12.964576011941347],[77.7966188875461,12.964845506526583],[77.79634939296086,12.964845506526583],[77.79634939296086,12.964037022770876],[77.7966188875461,12.964037022770876],[77.7966188875461,12.963498033600404],[77.79688838213134,12.963498033600404],[77.79688838213134,12.96376752818564],[77.79742737130181,12.96376752818564],[77.79742737130181,12.965384495697055],[77.79715787671657,12.965384495697055]]]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336824,3486.95459,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[77.79715787671657,12.975355795350781],[77.79715787671657,12.975086300765545],[77.79688838213134,12.975086300765545],[77.79688838213134,12.97481680618031],[77.79715787671657,12.97481680618031],[77.79715787671657,12.974547311595074],[77.79742737130181,12.974547311595074],[77.79742737130181,12.975355795350781],[77.79715787671657,12.975355795350781]]]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337037,5229.249939,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[77.7966188875461,13.032219152835546],[77.79742737130181,13.032219152835546],[77.79742737130181,13.032758142006019],[77.7966188875461,13.032758142006019],[77.7966188875461,13.032219152835546]]]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337241,2614.056519,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[77.7966188875461,13.087465542808898],[77.79742737130181,13.087465542808898],[77.79742737130181,13.087735037394134],[77.7966188875461,13.087735037394134],[77.7966188875461,13.087465542808898]]]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337357,26137.45569,"{""geodesic"":false,""type"":""MultiPolygon"",""coordinates"":[[[[77.79607989837562,13.118187925525785],[77.79688838213134,13.118187925525785],[77.79688838213134,13.118457420111021],[77.79715787671657,13.118457420111021],[77.79715787671657,13.118726914696257],[77.79742737130181,13.118726914696257],[77.79742737130181,13.118996409281493],[77.79688838213134,13.118996409281493],[77.79688838213134,13.118726914696257],[77.79634939296086,13.118726914696257],[77.79634939296086,13.118457420111021],[77.79607989837562,13.118457420111021],[77.79607989837562,13.118187925525785]]],[[[77.79607989837562,13.118187925525785],[77.7958104037904,13.118187925525785],[77.7958104037904,13.117918430940549],[77.79527141461992,13.117918430940549],[77.79527141461992,13.118187925525785],[77.79473242544945,13.118187925525785],[77.79473242544945,13.117648936355314],[77.79500192003468,13.117648936355314],[77.79500192003468,13.116840452599606],[77.79527141461992,13.116840452599606],[77.79527141461992,13.11657095801437],[77.79500192003468,13.11657095801437],[77.79500192003468,13.116301463429133],[77.79607989837562,13.116301463429133],[77.79607989837562,13.11657095801437],[77.79554090920516,13.11657095801437],[77.79554090920516,13.116840452599606],[77.7958104037904,13.116840452599606],[77.7958104037904,13.117648936355314],[77.79607989837562,13.117648936355314],[77.79607989837562,13.118187925525785]]]]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337420,2613.558777,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[77.79715787671657,13.135974568151353],[77.79715787671657,13.13543557898088],[77.79769686588705,13.13543557898088],[77.79769686588705,13.135705073566116],[77.79742737130181,13.135705073566116],[77.79742737130181,13.135974568151353],[77.79715787671657,13.135974568151353]]]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337554,2613.184509,"{""geodesic"":false,""type"":""MultiPolygon"",""coordinates"":[[[[77.79715787671657,13.171547853402485],[77.79742737130181,13.171547853402485],[77.79742737130181,13.172086842572956],[77.79715787671657,13.172086842572956],[77.79715787671657,13.171547853402485]]],[[[77.79688838213134,13.171278358817249],[77.79715787671657,13.171278358817249],[77.79715787671657,13.171547853402485],[77.79688838213134,13.171547853402485],[77.79688838213134,13.171278358817249]]]]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336214,1744.594421,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[77.79742737130181,12.810155614601202],[77.79769686588705,12.810155614601202],[77.79769686588705,12.810694603771672],[77.79742737130181,12.810694603771672],[77.79742737130181,12.810155614601202]]]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336393,1744.267456,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[77.79715787671657,12.858664639943656],[77.79769686588705,12.858664639943656],[77.79769686588705,12.85893413452889],[77.79715787671657,12.85893413452889],[77.79715787671657,12.858664639943656]]]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336434,8720.970337,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[77.7966188875461,12.869983412523561],[77.7966188875461,12.86944442335309],[77.79634939296086,12.86944442335309],[77.79634939296086,12.869174928767855],[77.79688838213134,12.869174928767855],[77.79688838213134,12.86944442335309],[77.79769686588705,12.86944442335309],[77.79769686588705,12.869983412523561],[77.7966188875461,12.869983412523561]]]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336641,15694.3526,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[77.79742737130181,12.925768791667384],[77.79742737130181,12.925499297082148],[77.7966188875461,12.925499297082148],[77.7966188875461,12.924960307911677],[77.79769686588705,12.924960307911677],[77.79769686588705,12.92469081332644],[77.79877484422799,12.92469081332644],[77.79877484422799,12.925229802496911],[77.79796636047229,12.925229802496911],[77.79796636047229,12.925499297082148],[77.79769686588705,12.925499297082148],[77.79769686588705,12.925768791667384],[77.79742737130181,12.925768791667384]]]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336751,5230.84021,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[77.79715787671657,12.95460471228762],[77.79769686588705,12.95460471228762],[77.79769686588705,12.955413196043327],[77.79715787671657,12.955413196043327],[77.79715787671657,12.95460471228762]]]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336820,1743.485535,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[77.79742737130181,12.97346933325413],[77.79769686588705,12.97346933325413],[77.79769686588705,12.974008322424602],[77.79742737130181,12.974008322424602],[77.79742737130181,12.97346933325413]]]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336964,6101.281616,"{""geodesic"":false,""type"":""MultiPolygon"",""coordinates"":[[[[77.79715787671657,13.012007058942858],[77.79634939296086,13.012007058942858],[77.79634939296086,13.011737564357622],[77.79688838213134,13.011737564357622],[77.79688838213134,13.011468069772386],[77.79715787671657,13.011468069772386],[77.79715787671657,13.012007058942858]]],[[[77.79742737130181,13.012546048113329],[77.79769686588705,13.012546048113329],[77.79769686588705,13.012815542698565],[77.79742737130181,13.012815542698565],[77.79742737130181,13.012546048113329]]],[[[77.79715787671657,13.012007058942858],[77.79742737130181,13.012007058942858],[77.79742737130181,13.012546048113329],[77.79715787671657,13.012546048113329],[77.79715787671657,13.012007058942858]]]]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337103,1742.962036,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[77.79715787671657,13.050005795461114],[77.79769686588705,13.050005795461114],[77.79769686588705,13.050275290046349],[77.79715787671657,13.050275290046349],[77.79715787671657,13.050005795461114]]]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337264,4356.665039,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[77.79742737130181,13.093663918269323],[77.79742737130181,13.09312492909885],[77.79769686588705,13.09312492909885],[77.79769686588705,13.092585939928378],[77.79796636047229,13.092585939928378],[77.79796636047229,13.093394423684087],[77.79769686588705,13.093394423684087],[77.79769686588705,13.093663918269323],[77.79742737130181,13.093663918269323]]]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337266,6099.310791,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[77.79634939296086,13.094202907439794],[77.79634939296086,13.093663918269323],[77.79688838213134,13.093663918269323],[77.79688838213134,13.09393341285456],[77.79769686588705,13.09393341285456],[77.79769686588705,13.094202907439794],[77.79634939296086,13.094202907439794]]]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337287,2613.933838,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[77.79742737130181,13.09905380997404],[77.79769686588705,13.09905380997404],[77.79769686588705,13.099862293729748],[77.79742737130181,13.099862293729748],[77.79742737130181,13.09905380997404]]]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337413,7840.752625,"{""geodesic"":false,""type"":""MultiPolygon"",""coordinates"":[[[[77.79769686588705,13.133549116884229],[77.79769686588705,13.133279622298993],[77.79715787671657,13.133279622298993],[77.79715787671657,13.132740633128522],[77.79769686588705,13.132740633128522],[77.79769686588705,13.133010127713757],[77.79823585505751,13.133010127713757],[77.79823585505751,13.133549116884229],[77.79769686588705,13.133549116884229]]],[[[77.79742737130181,13.133549116884229],[77.79769686588705,13.133549116884229],[77.79769686588705,13.133818611469465],[77.79742737130181,13.133818611469465],[77.79742737130181,13.133549116884229]]]]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337425,5227.096924,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[77.79715787671657,13.136244062736587],[77.79769686588705,13.136244062736587],[77.79769686588705,13.137052546492296],[77.79715787671657,13.137052546492296],[77.79715787671657,13.136244062736587]]]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337532,5226.495117,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[77.79688838213134,13.16534947794206],[77.79769686588705,13.16534947794206],[77.79769686588705,13.165888467112532],[77.79688838213134,13.165888467112532],[77.79688838213134,13.16534947794206]]]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337547,1742.136108,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[77.79715787671657,13.169661391305834],[77.79769686588705,13.169661391305834],[77.79769686588705,13.16993088589107],[77.79715787671657,13.16993088589107],[77.79715787671657,13.169661391305834]]]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336225,2616.864807,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[77.79769686588705,12.813389549624032],[77.79769686588705,12.813120055038796],[77.79742737130181,12.813120055038796],[77.79742737130181,12.81285056045356],[77.79796636047229,12.81285056045356],[77.79796636047229,12.813389549624032],[77.79769686588705,12.813389549624032]]]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336299,2616.661011,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[77.79715787671657,12.83306265434625],[77.79796636047229,12.83306265434625],[77.79796636047229,12.833332148931484],[77.79715787671657,12.833332148931484],[77.79715787671657,12.83306265434625]]]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
